Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5708	-11600	-575.8	-40.78	0	-2.039	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5709	-11600	-576	-40.79	0	-2.04	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5710	-11600	-576.1	-40.8	0	-2.04	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5711	-11610	-576.2	-40.81	0	-2.041	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5712	-11610	-576.4	-40.82	0	-2.041	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5713	-11610	-576.5	-40.83	0	-2.042	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5714	-11620	-576.7	-40.84	0	-2.042	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5715	-11620	-576.8	-40.85	0	-2.043	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5716	-11620	-577	-40.86	0	-2.043	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5717	-11620	-577.1	-40.87	0	-2.044	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5718	-11630	-577.2	-40.88	0	-2.044	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5719	-11630	-577.4	-40.89	0	-2.045	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5720	-11630	-577.5	-40.9	0	-2.045	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5721	-11640	-577.7	-40.91	0	-2.046	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5722	-11640	-577.8	-40.92	0	-2.046	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5723	-11640	-578	-40.93	0	-2.047	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5724	-11640	-578.1	-40.94	0	-2.047	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5725	-11650	-578.2	-40.95	0	-2.048	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5726	-11650	-578.4	-40.96	0	-2.048	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5727	-11650	-578.5	-40.97	0	-2.048	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5728	-11660	-578.7	-40.98	0	-2.049	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5729	-11660	-578.8	-40.99	0	-2.05	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5730	-11660	-579	-41	0	-2.05	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5731	-11660	-579.1	-41.01	0	-2.051	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5732	-11670	-579.2	-41.02	0	-2.051	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5733	-11670	-579.4	-41.03	0	-2.052	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5734	-11670	-579.5	-41.04	0	-2.052	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5735	-11680	-579.7	-41.05	0	-2.052	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5736	-11680	-579.8	-41.06	0	-2.053	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5737	-11680	-579.9	-41.07	0	-2.054	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5738	-11680	-580.1	-41.08	0	-2.054	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5739	-11690	-580.2	-41.09	0	-2.055	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5740	-11690	-580.4	-41.1	0	-2.055	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5741	-11690	-580.5	-41.11	0	-2.056	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5742	-11700	-580.7	-41.12	0	-2.056	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5743	-11700	-580.8	-41.13	0	-2.056	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5744	-11700	-580.9	-41.14	0	-2.057	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5745	-11700	-581.1	-41.15	0	-2.058	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5746	-11710	-581.2	-41.16	0	-2.058	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5747	-11710	-581.4	-41.17	0	-2.059	0	0	0	0	
